rater,team,individual,survey,metric,value,team_number,individual_id
-400005,4,5,3,Priorities,36.0,4,5
-400005,4,5,3,Collaboration,46.0,4,5
-400005,4,5,3,Psych. Safety,65.0,4,5
-400005,4,5,3,Cognitive Load,54.0,4,5
-400005,4,5,3,Leadership,13.0,4,5
-400005,4,5,3,Solution Fit,26.0,4,5
-400005,4,5,3,Innovation,20.0,4,5
-400005,4,5,3,Ambition,14.0,4,5
-400005,4,5,3,Commercial App.,36.0,4,5
-400005,4,5,3,Beneficial,45.0,4,5
-200003,2,3,3,Wellbeing,40.0,2,3
-200003,2,3,3,Team Access,81.0,2,3
-200003,2,3,3,Productivity,74.0,2,3
-200003,2,3,3,Capacity,83.0,2,3
-200003,2,3,3,Capability,75.0,2,3
-200003,2,3,3,Priorities,90.0,2,3
-200003,2,3,3,Collaboration,69.0,2,3
-200003,2,3,3,Psych. Safety,79.0,2,3
-200003,2,3,3,Cognitive Load,65.0,2,3
-200003,2,3,3,Leadership,100.0,2,3
-200003,2,3,3,Solution Fit,91.0,2,3
-200003,2,3,3,Innovation,73.0,2,3
-200003,2,3,3,Ambition,79.0,2,3
-200003,2,3,3,Commercial App.,85.0,2,3
-200003,2,3,3,Beneficial,97.0,2,3
-600003,6,3,3,Wellbeing,86.0,6,3
-600003,6,3,3,Team Access,85.0,6,3
-600003,6,3,3,Productivity,86.0,6,3
-600003,6,3,3,Capacity,85.0,6,3
-600003,6,3,3,Capability,95.0,6,3
-600003,6,3,3,Priorities,86.0,6,3
-600003,6,3,3,Collaboration,90.0,6,3
-600003,6,3,3,Psych. Safety,87.0,6,3
-600003,6,3,3,Cognitive Load,94.0,6,3
-600003,6,3,3,Leadership,88.0,6,3
-600003,6,3,3,Solution Fit,78.0,6,3
-600003,6,3,3,Innovation,77.0,6,3
-600003,6,3,3,Ambition,82.0,6,3
-600003,6,3,3,Commercial App.,84.0,6,3
-600003,6,3,3,Beneficial,91.0,6,3
-2700000,27,0,3,Wellbeing,80.0,27,0
-2700000,27,0,3,Team Access,77.0,27,0
-2700000,27,0,3,Productivity,84.0,27,0
-2700000,27,0,3,Capacity,75.0,27,0
-2700000,27,0,3,Capability,73.0,27,0
-2700000,27,0,3,Priorities,77.0,27,0
-2700000,27,0,3,Collaboration,80.0,27,0
-2700000,27,0,3,Psych. Safety,70.0,27,0
-2700000,27,0,3,Cognitive Load,80.0,27,0
-2700000,27,0,3,Leadership,82.0,27,0
-2700000,27,0,3,Solution Fit,79.0,27,0
-2700000,27,0,3,Innovation,81.0,27,0
-2700000,27,0,3,Ambition,85.0,27,0
-2700000,27,0,3,Commercial App.,90.0,27,0
-2700000,27,0,3,Beneficial,93.0,27,0
-1900007,19,7,3,Wellbeing,93.0,19,7
-1900007,19,7,3,Team Access,90.0,19,7
-1900007,19,7,3,Productivity,96.0,19,7
-1900007,19,7,3,Capacity,88.0,19,7
-1900007,19,7,3,Capability,97.0,19,7
-1900007,19,7,3,Priorities,85.0,19,7
-1900007,19,7,3,Collaboration,81.0,19,7
-1900007,19,7,3,Psych. Safety,88.0,19,7
-1900007,19,7,3,Cognitive Load,66.0,19,7
-1900007,19,7,3,Leadership,93.0,19,7
-1900007,19,7,3,Solution Fit,85.0,19,7
-1900007,19,7,3,Innovation,94.0,19,7
-1900007,19,7,3,Ambition,99.0,19,7
-1900007,19,7,3,Commercial App.,89.0,19,7
-1900007,19,7,3,Beneficial,92.0,19,7
-1900006,19,6,3,Wellbeing,98.0,19,6
-1900006,19,6,3,Team Access,95.0,19,6
-1900006,19,6,3,Productivity,93.0,19,6
-1900006,19,6,3,Capacity,97.0,19,6
-1900006,19,6,3,Capability,94.0,19,6
-1900006,19,6,3,Priorities,94.0,19,6
-1900006,19,6,3,Collaboration,90.0,19,6
-1900006,19,6,3,Psych. Safety,92.0,19,6
-1900006,19,6,3,Cognitive Load,93.0,19,6
-1900006,19,6,3,Leadership,94.0,19,6
-1900006,19,6,3,Solution Fit,96.0,19,6
-1900006,19,6,3,Innovation,95.0,19,6
-1900006,19,6,3,Ambition,97.0,19,6
-1900006,19,6,3,Commercial App.,94.0,19,6
-1900006,19,6,3,Beneficial,94.0,19,6
-600002,6,2,3,Wellbeing,68.0,6,2
-600002,6,2,3,Team Access,74.0,6,2
-600002,6,2,3,Productivity,65.0,6,2
-600002,6,2,3,Capacity,67.0,6,2
-600002,6,2,3,Capability,70.0,6,2
-600002,6,2,3,Priorities,70.0,6,2
-600002,6,2,3,Collaboration,70.0,6,2
-600002,6,2,3,Psych. Safety,72.0,6,2
-600002,6,2,3,Cognitive Load,72.0,6,2
-600002,6,2,3,Leadership,62.0,6,2
-600002,6,2,3,Solution Fit,77.0,6,2
-600002,6,2,3,Innovation,74.0,6,2
-600002,6,2,3,Ambition,79.0,6,2
-600002,6,2,3,Commercial App.,72.0,6,2
-600002,6,2,3,Beneficial,74.0,6,2
-600004,6,4,3,Wellbeing,76.0,6,4
-600004,6,4,3,Team Access,68.0,6,4
-600004,6,4,3,Productivity,53.0,6,4
-600004,6,4,3,Capacity,71.0,6,4
-600004,6,4,3,Capability,83.0,6,4
-600004,6,4,3,Priorities,37.0,6,4
-600004,6,4,3,Collaboration,77.0,6,4
-600004,6,4,3,Psych. Safety,44.0,6,4
-600004,6,4,3,Cognitive Load,74.0,6,4
-600004,6,4,3,Leadership,94.0,6,4
-600004,6,4,3,Solution Fit,91.0,6,4
-600004,6,4,3,Innovation,91.0,6,4
-600004,6,4,3,Ambition,68.0,6,4
-600004,6,4,3,Commercial App.,44.0,6,4
-600004,6,4,3,Beneficial,82.0,6,4
-400001,4,1,3,Wellbeing,46.0,4,1
-400001,4,1,3,Team Access,60.0,4,1
-400001,4,1,3,Productivity,68.0,4,1
-400001,4,1,3,Capacity,55.0,4,1
-400001,4,1,3,Capability,27.0,4,1
-400001,4,1,3,Priorities,54.0,4,1
-400001,4,1,3,Collaboration,32.0,4,1
-400001,4,1,3,Psych. Safety,54.0,4,1
-400001,4,1,3,Cognitive Load,58.0,4,1
-400001,4,1,3,Leadership,28.0,4,1
-400001,4,1,3,Solution Fit,59.0,4,1
-400001,4,1,3,Innovation,67.0,4,1
-400001,4,1,3,Ambition,63.0,4,1
-400001,4,1,3,Commercial App.,69.0,4,1
-400001,4,1,3,Beneficial,62.0,4,1
-1600000,16,0,3,Wellbeing,73.0,16,0
-1600000,16,0,3,Team Access,65.0,16,0
-1600000,16,0,3,Productivity,71.0,16,0
-1600000,16,0,3,Capacity,76.0,16,0
-1600000,16,0,3,Capability,75.0,16,0
-1600000,16,0,3,Priorities,85.0,16,0
-1600000,16,0,3,Collaboration,76.0,16,0
-1600000,16,0,3,Psych. Safety,78.0,16,0
-1600000,16,0,3,Cognitive Load,78.0,16,0
-1600000,16,0,3,Leadership,80.0,16,0
-1600000,16,0,3,Solution Fit,84.0,16,0
-1600000,16,0,3,Innovation,78.0,16,0
-1600000,16,0,3,Ambition,75.0,16,0
-1600000,16,0,3,Commercial App.,73.0,16,0
-1600000,16,0,3,Beneficial,81.0,16,0
-1100009,11,9,3,Wellbeing,-1.0,11,9
-1100009,11,9,3,Team Access,-1.0,11,9
-1100009,11,9,3,Productivity,-1.0,11,9
-1100009,11,9,3,Capacity,-1.0,11,9
-1100009,11,9,3,Capability,-1.0,11,9
-1100009,11,9,3,Priorities,-1.0,11,9
-1100009,11,9,3,Collaboration,-1.0,11,9
-1100009,11,9,3,Psych. Safety,-1.0,11,9
-1100009,11,9,3,Cognitive Load,-1.0,11,9
-1100009,11,9,3,Leadership,28.0,11,9
-1100009,11,9,3,Solution Fit,-1.0,11,9
-1100009,11,9,3,Innovation,-1.0,11,9
-1100009,11,9,3,Ambition,-1.0,11,9
-1100009,11,9,3,Commercial App.,-1.0,11,9
-1100009,11,9,3,Beneficial,-1.0,11,9
-2600000,26,0,3,Wellbeing,66.0,26,0
-2600000,26,0,3,Team Access,65.0,26,0
-2600000,26,0,3,Productivity,63.0,26,0
-2600000,26,0,3,Capacity,68.0,26,0
-2600000,26,0,3,Capability,69.0,26,0
-2600000,26,0,3,Priorities,59.0,26,0
-2600000,26,0,3,Collaboration,61.0,26,0
-2600000,26,0,3,Psych. Safety,68.0,26,0
-2600000,26,0,3,Cognitive Load,49.0,26,0
-2600000,26,0,3,Leadership,62.0,26,0
-2600000,26,0,3,Solution Fit,62.0,26,0
-2600000,26,0,3,Innovation,35.0,26,0
-2600000,26,0,3,Ambition,41.0,26,0
-2600000,26,0,3,Commercial App.,63.0,26,0
-2600000,26,0,3,Beneficial,64.0,26,0
-2600005,26,5,3,Wellbeing,45.0,26,5
-2600005,26,5,3,Team Access,60.0,26,5
-2600005,26,5,3,Productivity,56.0,26,5
-2600005,26,5,3,Capacity,33.0,26,5
-2600005,26,5,3,Capability,87.0,26,5
-2600005,26,5,3,Priorities,90.0,26,5
-2600005,26,5,3,Collaboration,80.0,26,5
-2600005,26,5,3,Psych. Safety,45.0,26,5
-2600005,26,5,3,Cognitive Load,10.0,26,5
-2600005,26,5,3,Leadership,62.0,26,5
-2600005,26,5,3,Solution Fit,92.0,26,5
-2600005,26,5,3,Innovation,90.0,26,5
-2600005,26,5,3,Ambition,74.0,26,5
-2600005,26,5,3,Commercial App.,82.0,26,5
-2600005,26,5,3,Beneficial,87.0,26,5
-1300002,13,2,3,Wellbeing,77.0,13,2
-1300002,13,2,3,Team Access,93.0,13,2
-1300002,13,2,3,Productivity,82.0,13,2
-1300002,13,2,3,Capacity,71.0,13,2
-1300002,13,2,3,Capability,69.0,13,2
-1300002,13,2,3,Priorities,73.0,13,2
-1300002,13,2,3,Collaboration,45.0,13,2
-1300002,13,2,3,Psych. Safety,89.0,13,2
-1300002,13,2,3,Cognitive Load,92.0,13,2
-1300002,13,2,3,Leadership,95.0,13,2
-1300002,13,2,3,Solution Fit,56.0,13,2
-1300002,13,2,3,Innovation,62.0,13,2
-1300002,13,2,3,Ambition,63.0,13,2
-1300002,13,2,3,Commercial App.,64.0,13,2
-1300002,13,2,3,Beneficial,58.0,13,2
-200005,2,5,3,Wellbeing,86.0,2,5
-200005,2,5,3,Team Access,88.0,2,5
-200005,2,5,3,Productivity,93.0,2,5
-200005,2,5,3,Capacity,90.0,2,5
-200005,2,5,3,Capability,69.0,2,5
-200005,2,5,3,Priorities,74.0,2,5
-200005,2,5,3,Collaboration,91.0,2,5
-200005,2,5,3,Psych. Safety,90.0,2,5
-200005,2,5,3,Cognitive Load,77.0,2,5
-200005,2,5,3,Leadership,89.0,2,5
-200005,2,5,3,Solution Fit,88.0,2,5
-200005,2,5,3,Innovation,93.0,2,5
-200005,2,5,3,Ambition,96.0,2,5
-200005,2,5,3,Commercial App.,93.0,2,5
-200005,2,5,3,Beneficial,78.0,2,5
-1200003,12,3,3,Wellbeing,89.0,12,3
-1200003,12,3,3,Team Access,100.0,12,3
-1200003,12,3,3,Productivity,82.0,12,3
-1200003,12,3,3,Capacity,89.0,12,3
-1200003,12,3,3,Capability,81.0,12,3
-1200003,12,3,3,Priorities,84.0,12,3
-1200003,12,3,3,Collaboration,99.0,12,3
-1200003,12,3,3,Psych. Safety,97.0,12,3
-1200003,12,3,3,Cognitive Load,77.0,12,3
-1200003,12,3,3,Leadership,100.0,12,3
-1200003,12,3,3,Solution Fit,79.0,12,3
-1200003,12,3,3,Innovation,99.0,12,3
-1200003,12,3,3,Ambition,90.0,12,3
-1200003,12,3,3,Commercial App.,94.0,12,3
-1200003,12,3,3,Beneficial,75.0,12,3
-2600009,26,9,3,Wellbeing,58.0,26,9
-2600009,26,9,3,Team Access,71.0,26,9
-2600009,26,9,3,Productivity,23.0,26,9
-2600009,26,9,3,Capacity,69.0,26,9
-2600009,26,9,3,Capability,42.0,26,9
-2600009,26,9,3,Priorities,76.0,26,9
-2600009,26,9,3,Collaboration,67.0,26,9
-2600009,26,9,3,Psych. Safety,54.0,26,9
-2600009,26,9,3,Cognitive Load,58.0,26,9
-2600009,26,9,3,Leadership,62.0,26,9
-2600009,26,9,3,Solution Fit,17.0,26,9
-2600009,26,9,3,Innovation,34.0,26,9
-2600009,26,9,3,Ambition,50.0,26,9
-2600009,26,9,3,Commercial App.,43.0,26,9
-2600009,26,9,3,Beneficial,27.0,26,9
-2600008,26,8,3,Wellbeing,60.0,26,8
-2600008,26,8,3,Team Access,70.0,26,8
-2600008,26,8,3,Productivity,80.0,26,8
-2600008,26,8,3,Capacity,50.0,26,8
-2600008,26,8,3,Capability,70.0,26,8
-2600008,26,8,3,Priorities,30.0,26,8
-2600008,26,8,3,Collaboration,85.0,26,8
-2600008,26,8,3,Psych. Safety,90.0,26,8
-2600008,26,8,3,Cognitive Load,80.0,26,8
-2600008,26,8,3,Leadership,40.0,26,8
-2600008,26,8,3,Solution Fit,65.0,26,8
-2600008,26,8,3,Innovation,40.0,26,8
-2600008,26,8,3,Ambition,70.0,26,8
-2600008,26,8,3,Commercial App.,70.0,26,8
-2600008,26,8,3,Beneficial,80.0,26,8
-1700001,17,1,3,Wellbeing,60.0,17,1
-1700001,17,1,3,Team Access,68.0,17,1
-1700001,17,1,3,Productivity,65.0,17,1
-1700001,17,1,3,Capacity,73.0,17,1
-1700001,17,1,3,Capability,74.0,17,1
-1700001,17,1,3,Priorities,74.0,17,1
-1700001,17,1,3,Collaboration,75.0,17,1
-1700001,17,1,3,Psych. Safety,65.0,17,1
-1700001,17,1,3,Cognitive Load,69.0,17,1
-1700001,17,1,3,Leadership,78.0,17,1
-1700001,17,1,3,Solution Fit,75.0,17,1
-1700001,17,1,3,Innovation,75.0,17,1
-1700001,17,1,3,Ambition,75.0,17,1
-1700001,17,1,3,Commercial App.,75.0,17,1
-1700001,17,1,3,Beneficial,77.0,17,1
-200009,2,9,3,Wellbeing,90.0,2,9
-200009,2,9,3,Team Access,98.0,2,9
-200009,2,9,3,Productivity,95.0,2,9
-200009,2,9,3,Capacity,78.0,2,9
-200009,2,9,3,Capability,88.0,2,9
-200009,2,9,3,Priorities,72.0,2,9
-200009,2,9,3,Collaboration,96.0,2,9
-200009,2,9,3,Psych. Safety,94.0,2,9
-200009,2,9,3,Cognitive Load,57.0,2,9
-200009,2,9,3,Leadership,83.0,2,9
-200009,2,9,3,Solution Fit,86.0,2,9
-200009,2,9,3,Innovation,90.0,2,9
-200009,2,9,3,Ambition,79.0,2,9
-200009,2,9,3,Commercial App.,79.0,2,9
-200009,2,9,3,Beneficial,76.0,2,9
-300001,3,1,3,Wellbeing,70.0,3,1
-300001,3,1,3,Team Access,50.0,3,1
-300001,3,1,3,Productivity,55.0,3,1
-300001,3,1,3,Capacity,55.0,3,1
-300001,3,1,3,Capability,58.0,3,1
-300001,3,1,3,Priorities,50.0,3,1
-300001,3,1,3,Collaboration,50.0,3,1
-300001,3,1,3,Psych. Safety,-1.0,3,1
-300001,3,1,3,Cognitive Load,58.0,3,1
-300001,3,1,3,Leadership,77.0,3,1
-300001,3,1,3,Solution Fit,55.0,3,1
-300001,3,1,3,Innovation,42.0,3,1
-300001,3,1,3,Ambition,41.0,3,1
-300001,3,1,3,Commercial App.,45.0,3,1
-300001,3,1,3,Beneficial,58.0,3,1
-1700002,17,2,3,Wellbeing,60.0,17,2
-1700002,17,2,3,Team Access,72.0,17,2
-1700002,17,2,3,Productivity,67.0,17,2
-1700002,17,2,3,Capacity,94.0,17,2
-1700002,17,2,3,Capability,66.0,17,2
-1700002,17,2,3,Priorities,73.0,17,2
-1700002,17,2,3,Collaboration,65.0,17,2
-1700002,17,2,3,Psych. Safety,62.0,17,2
-1700002,17,2,3,Cognitive Load,58.0,17,2
-1700002,17,2,3,Leadership,78.0,17,2
-1700002,17,2,3,Solution Fit,100.0,17,2
-1700002,17,2,3,Innovation,77.0,17,2
-1700002,17,2,3,Ambition,70.0,17,2
-1700002,17,2,3,Commercial App.,80.0,17,2
-1700002,17,2,3,Beneficial,71.0,17,2
-1200010,12,10,3,Wellbeing,91.0,12,10
-1200010,12,10,3,Team Access,91.0,12,10
-1200010,12,10,3,Productivity,92.0,12,10
-1200010,12,10,3,Capacity,85.0,12,10
-1200010,12,10,3,Capability,90.0,12,10
-1200010,12,10,3,Priorities,80.0,12,10
-1200010,12,10,3,Collaboration,95.0,12,10
-1200010,12,10,3,Psych. Safety,93.0,12,10
-1200010,12,10,3,Cognitive Load,77.0,12,10
-1200010,12,10,3,Leadership,93.0,12,10
-1200010,12,10,3,Solution Fit,83.0,12,10
-1200010,12,10,3,Innovation,88.0,12,10
-1200010,12,10,3,Ambition,88.0,12,10
-1200010,12,10,3,Commercial App.,79.0,12,10
-1200010,12,10,3,Beneficial,78.0,12,10
-1700000,17,0,3,Wellbeing,30.0,17,0
-1700000,17,0,3,Team Access,66.0,17,0
-1700000,17,0,3,Productivity,100.0,17,0
-1700000,17,0,3,Capacity,100.0,17,0
-1700000,17,0,3,Capability,100.0,17,0
-1700000,17,0,3,Priorities,80.0,17,0
-1700000,17,0,3,Collaboration,75.0,17,0
-1700000,17,0,3,Psych. Safety,92.0,17,0
-1700000,17,0,3,Cognitive Load,13.0,17,0
-1700000,17,0,3,Leadership,96.0,17,0
-1700000,17,0,3,Solution Fit,100.0,17,0
-1700000,17,0,3,Innovation,91.0,17,0
-1700000,17,0,3,Ambition,95.0,17,0
-1700000,17,0,3,Commercial App.,86.0,17,0
-1700000,17,0,3,Beneficial,93.0,17,0
-1800009,18,9,3,Wellbeing,65.0,18,9
-1800009,18,9,3,Team Access,60.0,18,9
-1800009,18,9,3,Productivity,70.0,18,9
-1800009,18,9,3,Capacity,67.0,18,9
-1800009,18,9,3,Capability,70.0,18,9
-1800009,18,9,3,Priorities,64.0,18,9
-1800009,18,9,3,Collaboration,66.0,18,9
-1800009,18,9,3,Psych. Safety,65.0,18,9
-1800009,18,9,3,Cognitive Load,57.0,18,9
-1800009,18,9,3,Leadership,71.0,18,9
-1800009,18,9,3,Solution Fit,63.0,18,9
-1800009,18,9,3,Innovation,56.0,18,9
-1800009,18,9,3,Ambition,59.0,18,9
-1800009,18,9,3,Commercial App.,63.0,18,9
-1800009,18,9,3,Beneficial,66.0,18,9
-1700005,17,5,3,Wellbeing,92.0,17,5
-1700005,17,5,3,Team Access,99.0,17,5
-1700005,17,5,3,Productivity,99.0,17,5
-1700005,17,5,3,Capacity,100.0,17,5
-1700005,17,5,3,Capability,96.0,17,5
-1700005,17,5,3,Priorities,88.0,17,5
-1700005,17,5,3,Collaboration,89.0,17,5
-1700005,17,5,3,Psych. Safety,95.0,17,5
-1700005,17,5,3,Cognitive Load,18.0,17,5
-1700005,17,5,3,Leadership,96.0,17,5
-1700005,17,5,3,Solution Fit,91.0,17,5
-1700005,17,5,3,Innovation,85.0,17,5
-1700005,17,5,3,Ambition,90.0,17,5
-1700005,17,5,3,Commercial App.,93.0,17,5
-1700005,17,5,3,Beneficial,92.0,17,5
-2700002,27,2,3,Wellbeing,74.0,27,2
-2700002,27,2,3,Team Access,60.0,27,2
-2700002,27,2,3,Productivity,33.0,27,2
-2700002,27,2,3,Capacity,38.0,27,2
-2700002,27,2,3,Capability,42.0,27,2
-2700002,27,2,3,Priorities,63.0,27,2
-2700002,27,2,3,Collaboration,50.0,27,2
-2700002,27,2,3,Psych. Safety,67.0,27,2
-2700002,27,2,3,Cognitive Load,60.0,27,2
-2700002,27,2,3,Leadership,32.0,27,2
-2700002,27,2,3,Solution Fit,28.0,27,2
-2700002,27,2,3,Innovation,37.0,27,2
-2700002,27,2,3,Ambition,44.0,27,2
-2700002,27,2,3,Commercial App.,40.0,27,2
-2700002,27,2,3,Beneficial,51.0,27,2
-1800010,18,10,3,Wellbeing,44.0,18,10
-1800010,18,10,3,Team Access,47.0,18,10
-1800010,18,10,3,Productivity,54.0,18,10
-1800010,18,10,3,Capacity,36.0,18,10
-1800010,18,10,3,Capability,41.0,18,10
-1800010,18,10,3,Priorities,38.0,18,10
-1800010,18,10,3,Collaboration,48.0,18,10
-1800010,18,10,3,Psych. Safety,44.0,18,10
-1800010,18,10,3,Cognitive Load,56.0,18,10
-1800010,18,10,3,Leadership,60.0,18,10
-1800010,18,10,3,Solution Fit,41.0,18,10
-1800010,18,10,3,Innovation,62.0,18,10
-1800010,18,10,3,Ambition,50.0,18,10
-1800010,18,10,3,Commercial App.,46.0,18,10
-1800010,18,10,3,Beneficial,66.0,18,10
-1600006,16,6,3,Wellbeing,50.0,16,6
-1600006,16,6,3,Team Access,100.0,16,6
-1600006,16,6,3,Productivity,75.0,16,6
-1600006,16,6,3,Capacity,75.0,16,6
-1600006,16,6,3,Capability,65.0,16,6
-1600006,16,6,3,Priorities,71.0,16,6
-1600006,16,6,3,Collaboration,80.0,16,6
-1600006,16,6,3,Psych. Safety,90.0,16,6
-1600006,16,6,3,Cognitive Load,70.0,16,6
-1600006,16,6,3,Leadership,85.0,16,6
-1600006,16,6,3,Solution Fit,70.0,16,6
-1600006,16,6,3,Innovation,65.0,16,6
-1600006,16,6,3,Ambition,75.0,16,6
-1600006,16,6,3,Commercial App.,80.0,16,6
-1600006,16,6,3,Beneficial,90.0,16,6
-1700004,17,4,3,Wellbeing,90.0,17,4
-1700004,17,4,3,Team Access,84.0,17,4
-1700004,17,4,3,Productivity,87.0,17,4
-1700004,17,4,3,Capacity,94.0,17,4
-1700004,17,4,3,Capability,95.0,17,4
-1700004,17,4,3,Priorities,91.0,17,4
-1700004,17,4,3,Collaboration,93.0,17,4
-1700004,17,4,3,Psych. Safety,94.0,17,4
-1700004,17,4,3,Cognitive Load,92.0,17,4
-1700004,17,4,3,Leadership,94.0,17,4
-1700004,17,4,3,Solution Fit,93.0,17,4
-1700004,17,4,3,Innovation,94.0,17,4
-1700004,17,4,3,Ambition,94.0,17,4
-1700004,17,4,3,Commercial App.,95.0,17,4
-1700004,17,4,3,Beneficial,93.0,17,4
-500000,5,0,3,Wellbeing,80.0,5,0
-500000,5,0,3,Team Access,90.0,5,0
-500000,5,0,3,Productivity,67.0,5,0
-500000,5,0,3,Capacity,72.0,5,0
-500000,5,0,3,Capability,70.0,5,0
-500000,5,0,3,Priorities,66.0,5,0
-500000,5,0,3,Collaboration,81.0,5,0
-500000,5,0,3,Psych. Safety,93.0,5,0
-500000,5,0,3,Cognitive Load,51.0,5,0
-500000,5,0,3,Leadership,78.0,5,0
-500000,5,0,3,Solution Fit,28.0,5,0
-500000,5,0,3,Innovation,42.0,5,0
-500000,5,0,3,Ambition,38.0,5,0
-500000,5,0,3,Commercial App.,77.0,5,0
-500000,5,0,3,Beneficial,75.0,5,0
-400004,4,4,3,Wellbeing,67.0,4,4
-400004,4,4,3,Team Access,63.0,4,4
-400004,4,4,3,Productivity,71.0,4,4
-400004,4,4,3,Capacity,44.0,4,4
-400004,4,4,3,Capability,55.0,4,4
-400004,4,4,3,Priorities,53.0,4,4
-400004,4,4,3,Collaboration,68.0,4,4
-400004,4,4,3,Psych. Safety,62.0,4,4
-400004,4,4,3,Cognitive Load,58.0,4,4
-400004,4,4,3,Leadership,60.0,4,4
-400004,4,4,3,Solution Fit,42.0,4,4
-400004,4,4,3,Innovation,46.0,4,4
-400004,4,4,3,Ambition,50.0,4,4
-400004,4,4,3,Commercial App.,54.0,4,4
-400004,4,4,3,Beneficial,58.0,4,4
-500001,5,1,3,Wellbeing,40.0,5,1
-500001,5,1,3,Team Access,90.0,5,1
-500001,5,1,3,Productivity,75.0,5,1
-500001,5,1,3,Capacity,78.0,5,1
-500001,5,1,3,Capability,78.0,5,1
-500001,5,1,3,Priorities,81.0,5,1
-500001,5,1,3,Collaboration,86.0,5,1
-500001,5,1,3,Psych. Safety,87.0,5,1
-500001,5,1,3,Cognitive Load,82.0,5,1
-500001,5,1,3,Leadership,83.0,5,1
-500001,5,1,3,Solution Fit,81.0,5,1
-500001,5,1,3,Innovation,79.0,5,1
-500001,5,1,3,Ambition,65.0,5,1
-500001,5,1,3,Commercial App.,79.0,5,1
-500001,5,1,3,Beneficial,79.0,5,1
-1700003,17,3,3,Wellbeing,93.0,17,3
-1700003,17,3,3,Team Access,87.0,17,3
-1700003,17,3,3,Productivity,77.0,17,3
-1700003,17,3,3,Capacity,80.0,17,3
-1700003,17,3,3,Capability,86.0,17,3
-1700003,17,3,3,Priorities,93.0,17,3
-1700003,17,3,3,Collaboration,76.0,17,3
-1700003,17,3,3,Psych. Safety,70.0,17,3
-1700003,17,3,3,Cognitive Load,80.0,17,3
-1700003,17,3,3,Leadership,89.0,17,3
-1700003,17,3,3,Solution Fit,100.0,17,3
-1700003,17,3,3,Innovation,93.0,17,3
-1700003,17,3,3,Ambition,86.0,17,3
-1700003,17,3,3,Commercial App.,78.0,17,3
-1700003,17,3,3,Beneficial,76.0,17,3
-500002,5,2,3,Wellbeing,98.0,5,2
-500002,5,2,3,Team Access,85.0,5,2
-500002,5,2,3,Productivity,73.0,5,2
-500002,5,2,3,Capacity,87.0,5,2
-500002,5,2,3,Capability,75.0,5,2
-500002,5,2,3,Priorities,43.0,5,2
-500002,5,2,3,Collaboration,69.0,5,2
-500002,5,2,3,Psych. Safety,83.0,5,2
-500002,5,2,3,Cognitive Load,53.0,5,2
-500002,5,2,3,Leadership,60.0,5,2
-500002,5,2,3,Solution Fit,75.0,5,2
-500002,5,2,3,Innovation,85.0,5,2
-500002,5,2,3,Ambition,50.0,5,2
-500002,5,2,3,Commercial App.,68.0,5,2
-500002,5,2,3,Beneficial,58.0,5,2
-2600010,26,10,3,Wellbeing,46.0,26,10
-2600010,26,10,3,Team Access,50.0,26,10
-2600010,26,10,3,Productivity,73.0,26,10
-2600010,26,10,3,Capacity,26.0,26,10
-2600010,26,10,3,Capability,13.0,26,10
-2600010,26,10,3,Priorities,23.0,26,10
-2600010,26,10,3,Collaboration,78.0,26,10
-2600010,26,10,3,Psych. Safety,91.0,26,10
-2600010,26,10,3,Cognitive Load,45.0,26,10
-2600010,26,10,3,Leadership,80.0,26,10
-2600010,26,10,3,Solution Fit,6.0,26,10
-2600010,26,10,3,Innovation,1.0,26,10
-2600010,26,10,3,Ambition,14.0,26,10
-2600010,26,10,3,Commercial App.,78.0,26,10
-2600010,26,10,3,Beneficial,72.0,26,10
-1100010,11,10,3,Wellbeing,67.0,11,10
-1100010,11,10,3,Team Access,38.0,11,10
-1100010,11,10,3,Productivity,60.0,11,10
-1100010,11,10,3,Capacity,43.0,11,10
-1100010,11,10,3,Capability,68.0,11,10
-1100010,11,10,3,Priorities,53.0,11,10
-1100010,11,10,3,Collaboration,64.0,11,10
-1100010,11,10,3,Psych. Safety,47.0,11,10
-1100010,11,10,3,Cognitive Load,59.0,11,10
-1100010,11,10,3,Leadership,39.0,11,10
-1100010,11,10,3,Solution Fit,55.0,11,10
-1100010,11,10,3,Innovation,10.0,11,10
-1100010,11,10,3,Ambition,70.0,11,10
-1100010,11,10,3,Commercial App.,50.0,11,10
-1100010,11,10,3,Beneficial,65.0,11,10
-1200011,12,11,3,Wellbeing,39.0,12,11
-1200011,12,11,3,Team Access,45.0,12,11
-1200011,12,11,3,Productivity,51.0,12,11
-1200011,12,11,3,Capacity,56.0,12,11
-1200011,12,11,3,Capability,90.0,12,11
-1200011,12,11,3,Priorities,70.0,12,11
-1200011,12,11,3,Collaboration,50.0,12,11
-1200011,12,11,3,Psych. Safety,44.0,12,11
-1200011,12,11,3,Cognitive Load,100.0,12,11
-1200011,12,11,3,Leadership,65.0,12,11
-1200011,12,11,3,Solution Fit,86.0,12,11
-1200011,12,11,3,Innovation,40.0,12,11
-1200011,12,11,3,Ambition,74.0,12,11
-1200011,12,11,3,Commercial App.,68.0,12,11
-1200011,12,11,3,Beneficial,82.0,12,11
-400002,4,2,3,Wellbeing,62.0,4,2
-400002,4,2,3,Team Access,58.0,4,2
-400002,4,2,3,Productivity,60.0,4,2
-400002,4,2,3,Capacity,58.0,4,2
